accession	taxid	organism	domain	domain_listed	phylum	phylum_taxid	class	class_taxid	order	order_taxid	family	family_taxid	genus	genus_taxid	species	species_taxid	species_name_ncbi	paired_gcf	level	length	n_contigs	completeness	contamination	taxcheck	dup_taxid	strain_dup	no_genus	name_mismatch	taxcheck_bad	low_quality	pass_gold
GCA_014652295.1	930118	Marinobacter persicus	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter persicus	930118	Marinobacter persicus	GCF_014652295.1	Scaffold	3158589	46	92.73	0.83	OK	1	0	0	0	0	0	1
GCA_014673435.1	429344	Maribacter polysiphoniae	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Maribacter	252356	Maribacter polysiphoniae	429344	Maribacter polysiphoniae	GCF_014673435.1	Contig	5135292	32	95	9.4	OK	1	0	0	0	0	1	0
GCA_014779555.2	435897	Lysobacter capsici	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Lysobacter	68	Lysobacter capsici	435897	Lysobacter capsici	GCF_014779555.2	Complete Genome	6239188	1	86.64	26.3	OK	0	0	0	0	0	1	0
GCA_014903745.1	2771008	Mangrovicoccus algicola	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Paracoccaceae	31989	Mangrovicoccus	2201383	Mangrovicoccus algicola	2771008	Mangrovicoccus algicola	GCF_014903745.1	Contig	4397334	146	99.41	1.32	OK	0	0	0	0	0	0	1
GCA_014904755.1	2776705	Luteolibacter marinus	Bacteria	Bacteria	Verrucomicrobiota	74201	Verrucomicrobiia	203494	Verrucomicrobiales	48461	Verrucomicrobiaceae	203557	Luteolibacter	518753	Luteolibacter marinus	2776705	Luteolibacter marinus	GCF_014904755.1	Contig	6167941	355	98.9	7.11	OK	0	0	0	0	0	1	0
GCA_015453285.1	380629	Lysobacter niastensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Lysobacter	68	Lysobacter niastensis	380629	Lysobacter niastensis	GCF_015453285.1	Contig	4034846	15	89.44	22.13	OK	1	0	0	0	0	1	0
GCA_015482585.1	2593652	Mangrovibacillus cuniculi	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Bacillaceae	186817	Mangrovibacillus	2920444	Mangrovibacillus cuniculi	2593652	Mangrovibacillus cuniculi	GCF_015482585.1	Complete Genome	3153416	2	97.38	0.17	OK	0	0	0	0	0	0	1
GCA_016028795.1	69966	Macrococcoides caseolyticum	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Staphylococcaceae	90964	Macrococcoides	3076173	Macrococcoides caseolyticum	69966	Macrococcoides caseolyticum	GCF_016028795.1	Complete Genome	2170973	2	92.31	1.03	OK	1	0	0	0	0	0	1
GCA_016583515.1	1048	Marichromatium gracile	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Chromatiales	135613	Chromatiaceae	1046	Marichromatium	85076	Marichromatium gracile	1048	Marichromatium gracile	GCF_016583515.1	Contig	4047327	446	99.58	2.59	OK	1	0	0	0	0	0	1
GCA_016595435.1	454153	Luteolibacter pohnpeiensis	Bacteria	Bacteria	Verrucomicrobiota	74201	Verrucomicrobiia	203494	Verrucomicrobiales	48461	Verrucomicrobiaceae	203557	Luteolibacter	518753	Luteolibacter pohnpeiensis	454153	Luteolibacter pohnpeiensis	GCF_016595435.1	Contig	4667805	254	97.53	2.73	OK	0	0	0	0	0	0	1
GCA_016595465.1	1144680	Luteolibacter yonseiensis	Bacteria	Bacteria	Verrucomicrobiota	74201	Verrucomicrobiia	203494	Verrucomicrobiales	48461	Verrucomicrobiaceae	203557	Luteolibacter	518753	Luteolibacter yonseiensis	1144680	Luteolibacter yonseiensis	GCF_016595465.1	Scaffold	5727232	15	98.75	4.63	OK	1	0	0	0	0	0	1
GCA_016613475.2	2795387	Lysobacter arenosi	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Lysobacter	68	Lysobacter arenosi	2795387	Lysobacter arenosi	GCF_016613475.2	Complete Genome	3947892	1	84.9	16.05	OK	0	0	0	0	0	1	0
GCA_016638705.1	2590012	Lysinibacillus agricola	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Bacillaceae	186817	Lysinibacillus	400634	Lysinibacillus agricola	2590012	Lysinibacillus agricola	GCF_016638705.1	Complete Genome	5285903	1	83.59	10.01	OK	0	0	0	0	0	1	0
GCA_016725245.1	71237	Mammaliicoccus vitulinus	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Staphylococcaceae	90964	Mammaliicoccus	2803850	Mammaliicoccus vitulinus	71237	Mammaliicoccus vitulinus	GCF_016725245.1	Complete Genome	2543530	2	98.76	2.19	OK	1	0	0	0	0	0	1
GCA_016774335.1	2804919	Luteimonas saliphila	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Luteimonas	83614	Luteimonas saliphila	2804919	Luteimonas saliphila	GCF_016774335.1	Scaffold	4647522	53	93.74	14.15	OK	0	0	0	0	0	1	0
GCA_016798325.1	2803918	Marinobacter mangrovi	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter mangrovi	2803918	Marinobacter mangrovi	GCF_016798325.1	Contig	4649115	16	96.82	5.42	OK	0	0	0	0	0	1	0
GCA_016827595.1	2792783	Luteirhabdus pelagi	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Luteirhabdus	2893085	Luteirhabdus pelagi	2792783	Luteirhabdus pelagi	GCF_016827595.1	Scaffold	3394992	60	100	0.16	OK	0	0	0	0	0	0	1
GCA_016865445.1	2735436	Mariniplasma anaerobium	Bacteria	Bacteria	Mycoplasmatota	544448	Mollicutes	31969	Acholeplasmatales	186329	Acholeplasmataceae	2146	Mariniplasma	2903100	Mariniplasma anaerobium	2735436	Mariniplasma anaerobium	GCF_016865445.1	Complete Genome	1898628	2	97.44	2.56	OK	0	0	0	0	0	0	1
GCA_016889245.1	71237	Mammaliicoccus vitulinus	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Staphylococcaceae	90964	Mammaliicoccus	2803850	Mammaliicoccus vitulinus	71237	Mammaliicoccus vitulinus	GCF_016889245.1	Complete Genome	2652865	2	98.76	2	OK	1	0	0	0	0	0	1
GCA_016908145.1	570855	Marinitoga litoralis	Bacteria	Bacteria	Thermotogota	200918	Thermotogae	188708	Petrotogales	1643947	Petrotogaceae	1643949	Marinitoga	160798	Marinitoga litoralis	570855	Marinitoga litoralis	GCF_016908145.1	Contig	2295579	88	96.88	3.03	OK	0	0	0	0	0	0	1
GCA_016908465.1	720633	Lysinibacillus composti	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Bacillaceae	186817	Lysinibacillus	400634	Lysinibacillus composti	720633	Lysinibacillus composti	GCF_016908465.1	Contig	4255214	60	76.92	10.44	OK	1	0	0	0	0	1	0
GCA_017161425.1	2029849	Marinicauda algicola	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Maricaulales	2800059	Maricaulaceae	2800061	Marinicauda	1649466	Marinicauda algicola	2029849	Marinicauda algicola	GCF_017161425.1	Complete Genome	3424851	1	98.65		OK	1	0	0	0	0	1	0
GCA_017308985.1	2792784	Lysobacter changpingensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Lysobacter	68	Lysobacter changpingensis	2792784	Lysobacter changpingensis	GCF_017308985.1	Contig	4059994	9	90.09	18.84	OK	0	0	0	0	0	1	0
GCA_017599325.1	2820274	Marinilactibacillus kalidii	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Carnobacteriaceae	186828	Marinilactibacillus	191769	Marinilactibacillus kalidii	2820274	Marinilactibacillus kalidii	GCF_017599325.1	Contig	2618466	55	96.95	3.81	OK	0	0	0	0	0	0	1
GCA_017814435.1	362523	Mariniflexile gromovii	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Mariniflexile	527198	Mariniflexile gromovii	362523	Mariniflexile gromovii	GCF_017814435.1	Scaffold	4279188	53	100	0.81	OK	1	0	0	0	0	0	1
GCA_018137965.1	2824561	Luteolibacter ambystomatis	Bacteria	Bacteria	Verrucomicrobiota	74201	Verrucomicrobiia	203494	Verrucomicrobiales	48461	Verrucomicrobiaceae	203557	Luteolibacter	518753	Luteolibacter ambystomatis	2824561	Luteolibacter ambystomatis	GCF_018137965.1	Complete Genome	5321988	1	98.9	3.61	OK	1	0	0	0	0	0	1
GCA_018224925.1	611300	Magnetospirillum sulfuroxidans	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodospirillales	204441	Rhodospirillaceae	41295	Magnetospirillum	13134	Magnetospirillum sulfuroxidans	611300	Magnetospirillum sulfuroxidans	GCF_018224925.1	Scaffold	4132710	62	92.96	4.74	OK	0	0	0	0	0	0	1
GCA_018406645.1	2675059	Lysobacter helvus	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Lysobacter	68	Lysobacter helvus	2675059	Lysobacter helvus	GCF_018406645.1	Complete Genome	3270620	1	84.46	11.02	Inconclusive	0	0	0	0	1	1	0
GCA_019218285.1	2836866	Mameliella sediminis	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Roseobacteraceae	2854170	Mameliella	1434019	Mameliella sediminis	2836866	Mameliella sediminis	GCF_019218285.1	Contig	5120735	21	99.69	0.39	OK	0	0	0	0	0	0	1
GCA_019264345.1	2856822	Marinobacter arenosus	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter arenosus	2856822	Marinobacter arenosus	GCF_019264345.1	Scaffold	4112988	10	99.52	1.52	OK	0	0	0	0	0	0	1
GCA_019392195.1	2861777	Marinobacter liaoningensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter liaoningensis	2861777	Marinobacter liaoningensis	GCF_019392195.1	Contig	4025706	9	99.23	1.32	OK	0	0	0	0	0	0	1
GCA_019551435.1	2764185	Lysobacter soyae	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Lysobacter	68	Lysobacter soyae	2764185	Lysobacter soyae	GCF_019551435.1	Chromosome	2135237	1	79.4	2.59	OK	0	0	0	0	0	1	0
GCA_019650195.1	191770	Marinilactibacillus psychrotolerans	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Lactobacillales	186826	Carnobacteriaceae	186828	Marinilactibacillus	191769	Marinilactibacillus psychrotolerans	191770	Marinilactibacillus psychrotolerans	GCF_019650195.1	Contig	2498604	39	97.46	1.78	OK	1	0	0	0	0	0	1
GCA_019931145.1	2873263	Marinicella meishanensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Marinicellaceae	3120710	Marinicella	863253	Marinicella meishanensis	2873263	Marinicella meishanensis	GCF_019931145.1	Contig	3989142	15	96.18	0.85	OK	0	0	0	0	0	0	1
GCA_020097135.1	2875764	Macrococcus armenti	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Staphylococcaceae	90964	Macrococcus	69965	Macrococcus armenti	2875764	Macrococcus armenti	GCF_020097135.1	Complete Genome	2205777	2	92.59	1.64	OK	0	0	0	0	0	0	1
GCA_020149935.1	2975157	Marinilongibacter aquaticus	Bacteria	Bacteria	Bacteroidota	976	Cytophagia	768503	Cytophagales	768507	Leadbetterellaceae	3141702	Marinilongibacter	2975149	Marinilongibacter aquaticus	2975157	Marinilongibacter aquaticus	GCF_020149935.1	Complete Genome	4635932	1	98.32	0.61	OK	0	0	0	0	0	0	1
GCA_021234875.1	1444977	Marinibactrum halimedae	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Cellvibrionales	1706369	Cellvibrionaceae	1706371	Marinibactrum	1930860	Marinibactrum halimedae	1444977	Marinibactrum halimedae	GCF_021234875.1	Contig	5120083	121	100	0.56	OK	1	0	0	0	0	0	1
GCA_021245805.1	2895523	Mangrovimonas futianensis	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Mangrovimonas	1211036	Mangrovimonas futianensis	2895523	Mangrovimonas futianensis	GCF_021245805.1	Contig	3699592	112	100	0.81	OK	0	0	0	0	0	0	1
GCA_021491425.1	2909237	Mariniradius sediminis	Bacteria	Bacteria	Bacteroidota	976	Cytophagia	768503	Cytophagales	768507	Cyclobacteriaceae	563798	Mariniradius	1245590	Mariniradius sediminis	2909237	Mariniradius sediminis	GCF_021491425.1	Contig	4756398	107	99.65	0.29	OK	0	0	0	0	0	0	1
GCA_021611515.1	2909283	Mariluticola halotolerans	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Hyphomicrobiales	356	Devosiaceae	2831106	Mariluticola	3064792	Mariluticola halotolerans	2909283	Mariluticola halotolerans	GCF_021611515.1	Complete Genome	3446865	2	97.8	0.2	OK	0	0	0	0	0	0	1
GCA_021655555.1	2721545	Marinagarivorans cellulosilyticus	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Cellvibrionales	1706369	Cellvibrionaceae	1706371	Marinagarivorans	1792291	Marinagarivorans cellulosilyticus	2721545	Marinagarivorans cellulosilyticus	GCF_021655555.1	Complete Genome	5311067	1	99.86	1.24	OK	0	0	0	0	0	0	1
GCA_021725675.1	2912247	Marilutibacter chinensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Marilutibacter	3382698	Marilutibacter chinensis	2912247	Marilutibacter chinensis	GCF_021725675.1	Contig	4300039	34	99.68	5.87	OK	0	0	0	0	0	1	0
GCA_022267315.1	2870838	Maribellus maritimus	Bacteria	Bacteria	Bacteroidota	976	Bacteroidia	200643	Marinilabiliales	1970189	Prolixibacteraceae	1471398	Maribellus	2678352	Maribellus maritimus	2870838	Maribellus maritimus	GCF_022267315.1	Contig	7334083	201	98.5	4.39	OK	0	0	0	0	0	0	1
GCA_023156235.1	453838	Marinobacter goseongensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter goseongensis	453838	Marinobacter goseongensis	GCF_023156235.1	Contig	3966729	88	96.41	0.52	OK	0	0	0	0	0	0	1
GCA_023156245.1	256324	Marinobacter bryozoorum	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter bryozoorum	256324	Marinobacter bryozoorum	GCF_023156245.1	Scaffold	4262190	130	97.63	0.88	OK	0	0	0	0	0	0	1
GCA_023156285.1	335974	Marinobacter koreensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter koreensis	335974	Marinobacter koreensis	GCF_023156285.1	Contig	3777666	9	99.08	0.88	OK	1	0	0	0	0	0	1
GCA_023703375.1	2945989	Lutimaribacter degradans	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Rhodobacterales	204455	Roseobacteraceae	2854170	Lutimaribacter	490828	Lutimaribacter degradans	2945989	Lutimaribacter degradans	GCF_023703375.1	Contig	3621150	52	99.08	0.61	OK	0	0	0	0	0	0	1
GCA_024363565.1	3024236	Lutispora saccharofermentans	Bacteria	Bacteria	Bacillota	1239	Clostridia	186801	Lutisporales	3120427	Lutisporaceae	3120708	Lutispora	667112	Lutispora saccharofermentans	3024236	Lutispora saccharofermentans	GCF_024363565.1	Contig	4321915	37	100	5.61	OK	0	0	0	0	0	1	0
GCA_024519155.1	2968473	Mangrovibrevibacter kandeliae	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Hyphomicrobiales	356	Aurantimonadaceae	255475	Mangrovibrevibacter	3384625	Mangrovibrevibacter kandeliae	2968473	Mangrovibrevibacter kandeliae	GCF_024519155.1	Contig	4096916	15	94.61	2.59	OK	0	0	0	0	0	0	1
GCA_024753545.1	2973932	Lysinibacillus pinottii	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Bacillaceae	186817	Lysinibacillus	400634	Lysinibacillus pinottii	2973932	Lysinibacillus pinottii	GCF_024753545.1	Scaffold	4590315	34	93.17	3.93	OK	0	0	0	0	0	0	1
GCA_025244665.1	2976127	Maribacter litopenaei	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Maribacter	252356	Maribacter litopenaei	2976127	Maribacter litopenaei	GCF_025244665.1	Complete Genome	3864532	1	52.09	4.81	OK	0	0	0	0	0	1	0
GCA_025628935.1	2982690	Macrococcus capreoli	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Staphylococcaceae	90964	Macrococcus	69965	Macrococcus capreoli	2982690	Macrococcus capreoli	GCF_025628935.1	Contig	2505388	50	91.57	2.77	OK	0	0	0	0	0	0	1
GCA_025950085.1	1859460	Luteolibacter flavescens	Bacteria	Bacteria	Verrucomicrobiota	74201	Verrucomicrobiia	203494	Verrucomicrobiales	48461	Verrucomicrobiaceae	203557	Luteolibacter	518753	Luteolibacter flavescens	1859460	Luteolibacter flavescens	GCF_025950085.1	Contig	5910676	73	98.46	3.8	OK	0	0	0	0	0	0	1
GCA_025950095.1	2989719	Luteolibacter rhizosphaerae	Bacteria	Bacteria	Verrucomicrobiota	74201	Verrucomicrobiia	203494	Verrucomicrobiales	48461	Verrucomicrobiaceae	203557	Luteolibacter	518753	Luteolibacter rhizosphaerae	2989719	Luteolibacter rhizosphaerae	GCF_025950095.1	Scaffold	6233507	33	98.99	4.09	OK	0	0	0	0	0	0	1
GCA_025950235.1	1581411	Luteolibacter arcticus	Bacteria	Bacteria	Verrucomicrobiota	74201	Verrucomicrobiia	203494	Verrucomicrobiales	48461	Verrucomicrobiaceae	203557	Luteolibacter	518753	Luteolibacter arcticus	1581411	Luteolibacter arcticus	GCF_025950235.1	Contig	7486770	43	98.85	5.67	OK	0	0	0	0	0	1	0
GCA_026012395.1	2518931	Lysinibacillus piscis	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Bacillaceae	186817	Lysinibacillus	400634	Lysinibacillus piscis	2518931	Lysinibacillus piscis	GCF_026012395.1	Contig	3807383	17	78.08	8.9	OK	0	0	0	0	0	1	0
GCA_026241165.1	2993936	Mangrovivirga halotolerans	Bacteria	Bacteria	Bacteroidota	976	Cytophagia	768503	Cytophagales	768507	Mangrovivirgaceae	2858885	Mangrovivirga	2858886	Mangrovivirga halotolerans	2993936	Mangrovivirga halotolerans	GCF_026241165.1	Contig	4643869	40	100	0.41	OK	0	0	0	0	0	0	1
GCA_026410145.1	2996016	Marinicella marina	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Marinicellaceae	3120710	Marinicella	863253	Marinicella marina	2996016	Marinicella marina	GCF_026410145.1	Contig	3410212	45	95.8	1.29	OK	0	0	0	0	0	0	1
GCA_026410405.1	2996017	Marinicella gelatinilytica	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Marinicellaceae	3120710	Marinicella	863253	Marinicella gelatinilytica	2996017	Marinicella gelatinilytica	GCF_026410405.1	Contig	2865387	56	92.9	0.51	OK	0	0	0	0	0	0	1
GCA_027474825.2	2980554	Maribacter halichondriae	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Maribacter	252356	Maribacter halichondriae	2980554	Maribacter halichondriae	GCF_027474825.1	Complete Genome	4529002	1	81.63	5.62	OK	0	0	0	0	0	1	0
GCA_027474845.2	1130723	Maribacter aestuarii	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Maribacter	252356	Maribacter aestuarii	1130723	Maribacter aestuarii	GCF_027474845.2	Complete Genome	3864851	1	89.54	3.07	OK	0	0	0	0	0	1	0
GCA_027922185.1	144022	Maricaulis virginensis	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Maricaulales	2800059	Maricaulaceae	2800061	Maricaulis	74317	Maricaulis virginensis	144022	Maricaulis virginensis	GCF_027922185.1	Scaffold	3663049	33	100		OK	0	0	0	0	0	1	0
GCA_027924565.1	2992573	Lysobacter auxotrophicus	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Lysobacteraceae	32033	Lysobacter	68	Lysobacter auxotrophicus	2992573	Lysobacter auxotrophicus	GCF_027924565.1	Complete Genome	4155451	1	91.15	17.31	OK	0	0	0	0	0	1	0
GCA_028401385.2	3023713	Marinicella algicola	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Lysobacterales	135614	Marinicellaceae	3120710	Marinicella	863253	Marinicella algicola	3023713	Marinicella algicola	GCF_028401385.2	Complete Genome	4446560	3	95.36	0.69	OK	0	0	0	0	0	0	1
GCA_028649535.1	3025936	Mannheimia cairinae	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pasteurellales	135625	Pasteurellaceae	712	Mannheimia	75984	Mannheimia cairinae	3025936	Mannheimia cairinae	GCF_028649535.1	Contig	2304445	16	90.29	2.12	OK	0	0	0	0	0	0	1
GCA_028767185.1	3018443	Mangrovimonas aestuarii	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Mangrovimonas	1211036	Mangrovimonas aestuarii	3018443	Mangrovimonas aestuarii	GCF_028767185.1	Contig	2952053	15	100	0.32	OK	0	0	0	0	0	0	1
GCA_028877475.1	2998077	Lysinibacillus irui	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Bacillaceae	186817	Lysinibacillus	400634	Lysinibacillus irui	2998077	Lysinibacillus irui	GCF_028877475.1	Complete Genome	4698732	2	92.49	5.26	Inconclusive	0	0	0	0	1	1	0
GCA_028882255.1	3020831	Maribacter polysaccharolyticus	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Maribacter	252356	Maribacter polysaccharolyticus	3020831	Maribacter polysaccharolyticus	GCF_028882255.1	Scaffold	4760098	33	94.46	7.74	OK	0	0	0	0	0	1	0
GCA_029024305.1	71237	Mammaliicoccus vitulinus	Bacteria	Bacteria	Bacillota	1239	Bacilli	91061	Caryophanales	1385	Staphylococcaceae	90964	Mammaliicoccus	2803850	Mammaliicoccus vitulinus	71237	Mammaliicoccus vitulinus	GCF_029024305.1	Complete Genome	2647601	2	98.76	2	OK	1	0	0	0	0	0	1
GCA_029080175.1	3031728	Luteipulveratus flavus	Bacteria	Bacteria	Actinomycetota	201174	Actinomycetes	1760	Micrococcales	85006	Dermacoccaceae	145357	Luteipulveratus	745364	Luteipulveratus flavus	3031728	Luteipulveratus flavus	GCF_029080175.1	Contig	4121169	49	94.76	8.52	OK	0	0	0	0	0	1	0
GCA_029207565.1	2962607	Marinobacter iranensis	Bacteria	Bacteria	Pseudomonadota	1224	Gammaproteobacteria	1236	Pseudomonadales	72274	Marinobacteraceae	2887365	Marinobacter	2742	Marinobacter iranensis	2962607	Marinobacter iranensis	GCF_029207565.1	Scaffold	4691924	447	99.65	3.78	OK	0	0	0	0	0	0	1
GCA_029211145.1	3031815	Marinimicrococcus flavescens	Bacteria	Bacteria	Pseudomonadota	1224	Alphaproteobacteria	28211	Geminicoccales	3108222	Geminicoccaceae	2066434	Marinimicrococcus	3117352	Marinimicrococcus flavescens	3031815	Marinimicrococcus flavescens	GCF_029211145.1	Contig	3001346	136	70.95	0.34	OK	0	0	0	0	0	1	0
GCA_029350945.1	3030010	Maribacter huludaoensis	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Maribacter	252356	Maribacter huludaoensis	3030010	Maribacter huludaoensis	GCF_029350945.1	Scaffold	4236768	32	96.62	3.56	OK	0	0	0	0	0	0	1
GCA_029350975.1	3030012	Maribacter zhoushanensis	Bacteria	Bacteria	Bacteroidota	976	Flavobacteriia	117743	Flavobacteriales	200644	Flavobacteriaceae	49546	Maribacter	252356	Maribacter zhoushanensis	3030012	Maribacter zhoushanensis	GCF_029350975.1	Scaffold	4257159	22	96.23	4.78	OK	0	0	0	0	0	0	1
