acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_020966775.1	GCA_014212135.1	inter_genus	Rhodopirellula	Cohnella	494	4755	549	6030	9.6708		43.7242	
GCA_000966185.1	GCA_000154725.1	inter_genus	Domibacillus	Kordia	399	3737	377	4294	9.6626		44.0832	
GCA_004365655.1	GCA_001639725.1	inter_genus	Epilithonimonas	Marinomonas	318	3195	342	3637	9.6604		43.3451	
GCA_000181475.1	GCA_001639725.1	inter_genus	Gimesia	Marinomonas	473	5814	440	3637	9.6604		44.0156	
GCA_000966185.1	GCA_000338295.1	inter_genus	Domibacillus	Rhodopirellula	437	3737	435	5290	9.6599		43.2809	
GCA_001643235.1	GCA_020966775.1	inter_genus	Domibacillus	Rhodopirellula	426	3756	396	4755	9.6581		43.1439	
GCA_008704535.1	GCA_001639725.1	inter_genus	Streptomyces	Marinomonas	515	6558	467	3637	9.6322		43.2061	
GCA_009827395.1	GCA_008704535.1	inter_genus	Pontixanthobacter	Streptomyces	409	2802	492	6558	9.6261		43.0225	
GCA_007754425.1	GCA_000966185.1	inter_genus	Gimesia	Domibacillus	464	5793	453	3737	9.6222		43.4923	
GCA_043944905.1	GCA_001639725.1	inter_genus	Antrihabitans	Marinomonas	470	6008	458	3637	9.6216		43.2804	
GCA_012932915.1	GCA_001906925.1	inter_genus	Antrihabitans	Domibacillus	468	6310	452	3253	9.6204		44.6170	
GCA_000966185.1	GCA_000196115.1	inter_genus	Domibacillus	Rhodopirellula	425	3737	426	5115	9.6136		43.1232	
GCA_028610675.1	GCA_000154725.1	inter_genus	Alkalihalobacillus	Kordia	437	4246	384	4294	9.6136		44.1218	
GCA_000154725.1	GCA_042656585.1	inter_genus	Kordia	Thalassorhabdus	349	4294	382	3324	9.5957		43.9295	
GCA_016481275.1	GCA_008973485.1	inter_genus	Antrihabitans	Psychrobacillus	477	5994	481	3996	9.5896	0.405585	44.0279	
GCA_000181475.1	GCA_028610675.1	inter_genus	Gimesia	Alkalihalobacillus	481	5814	483	4246	9.5825		43.0412	
GCA_000970675.1	GCA_020966775.1	inter_genus	Domibacillus	Rhodopirellula	390	3439	395	4755	9.5802		43.4061	
GCA_009720525.1	GCA_047302405.1	inter_genus	Gimesia	Alkalihalobacillus	499	6104	502	4348	9.5771		42.9756	
GCA_009827455.1	GCA_020966775.1	inter_genus	Pontixanthobacter	Rhodopirellula	343	2704	371	4755	9.5723		43.0931	
GCA_000154725.1	GCA_009601165.1	inter_genus	Kordia	Alcanivorax	367	4294	368	3399	9.5541		43.7920	
GCA_006861795.1	GCA_001005315.1	inter_genus	Psychrobacillus	Kordia	482	4397	386	4694	9.5479		43.8305	
GCA_000292245.2	GCA_000154725.1	inter_genus	Alkalihalobacillus	Kordia	423	4124	380	4294	9.5391	0.372583	44.2134	
GCA_012932915.1	GCA_000292245.2	inter_genus	Antrihabitans	Alkalihalobacillus	500	6310	495	4124	9.5361		44.0900	
GCA_003254155.1	GCA_009901525.1	inter_genus	Psychrobacillus	Kordia	387	3219	353	4542	9.5349		43.8964	
GCA_003054265.1	GCA_003597125.1	inter_genus	Kordia	Alcanivorax	342	4003	367	3435	9.5321	0.405585	43.7468	
GCA_007748195.1	GCA_028610675.1	inter_genus	Gimesia	Alkalihalobacillus	461	5591	476	4246	9.5253		43.0185	
GCA_001906925.1	GCA_003054265.1	inter_genus	Domibacillus	Kordia	362	3253	329	4003	9.5232	0.405585	44.3643	
GCA_003597125.1	GCA_002727185.1	inter_genus	Alcanivorax	Rhodopirellula	418	3435	454	5729	9.5155	0.405585	43.9513	
GCA_000196115.1	GCA_042656585.1	inter_genus	Rhodopirellula	Thalassorhabdus	406	5115	397	3324	9.5153		43.5585	
GCA_000154725.1	GCA_000756655.1	inter_genus	Kordia	Alcanivorax	360	4294	360	3273	9.5150		43.5842	
GCA_007748195.1	GCA_001643235.1	inter_genus	Gimesia	Domibacillus	434	5591	455	3756	9.5111		43.6202	
GCA_000181475.1	GCA_001643235.1	inter_genus	Gimesia	Domibacillus	450	5814	460	3756	9.5089		43.5270	
GCA_000181475.1	GCA_001906925.1	inter_genus	Gimesia	Domibacillus	430	5814	432	3253	9.5070		43.9297	
GCA_007754425.1	GCA_030814065.1	inter_genus	Gimesia	Mesobacillus	451	5793	463	3822	9.5060		43.1529	
GCA_043556415.1	GCA_041537905.1	inter_genus	Microbacterium	Ruegeria	340	2715	398	5052	9.5017	0.405585	42.5235	
GCA_009720525.1	GCA_000966185.1	inter_genus	Gimesia	Domibacillus	474	6104	461	3737	9.5011		43.5341	
GCA_001643235.1	GCA_003054265.1	inter_genus	Domibacillus	Kordia	397	3756	340	4003	9.4986		44.0169	
GCA_000154725.1	GCA_003597125.1	inter_genus	Kordia	Alcanivorax	355	4294	379	3435	9.4967	0.405585	43.8844	
GCA_000181475.1	GCA_030814065.1	inter_genus	Gimesia	Mesobacillus	456	5814	459	3822	9.4956		43.3216	
GCA_009827455.1	GCA_008704535.1	inter_genus	Pontixanthobacter	Streptomyces	393	2704	486	6558	9.4904	0.372583	42.8967	
GCA_012972675.1	GCA_020966775.1	inter_genus	Pontixanthobacter	Rhodopirellula	332	2592	364	4755	9.4733		42.9689	
GCA_000181475.1	GCA_000292245.2	inter_genus	Gimesia	Alkalihalobacillus	467	5814	474	4124	9.4687		43.1280	
GCA_000181475.1	GCA_020734105.1	inter_genus	Gimesia	Alkalihalobacillus	467	5814	536	4783	9.4649		43.4090	
GCA_007754425.1	GCA_001906925.1	inter_genus	Gimesia	Domibacillus	434	5793	422	3253	9.4627		43.6653	
GCA_012932915.1	GCA_001639725.1	inter_genus	Antrihabitans	Marinomonas	479	6310	462	3637	9.4601		43.4676	
GCA_008973485.1	GCA_000154725.1	inter_genus	Psychrobacillus	Kordia	415	3996	369	4294	9.4572		43.9850	
GCA_900142325.1	GCA_000009365.1	inter_genus	Epilithonimonas	Alcanivorax	292	3312	282	2758	9.4563		43.0085	
GCA_025960885.1	GCA_001437435.1	inter_genus	Microbacterium	Furfurilactobacillus	263	3572	263	1991	9.4553		42.9474	
GCA_007748195.1	GCA_001906925.1	inter_genus	Gimesia	Domibacillus	424	5591	412	3253	9.4527		43.7029	
GCA_007754425.1	GCA_001639725.1	inter_genus	Gimesia	Marinomonas	455	5793	436	3637	9.4486		43.6916	
GCA_009828095.1	GCA_020966775.1	inter_genus	Pontixanthobacter	Rhodopirellula	338	2712	367	4755	9.4415		42.9157	
GCA_000966185.1	GCA_002727185.1	inter_genus	Domibacillus	Rhodopirellula	445	3737	448	5729	9.4338		43.1633	
GCA_042654505.1	GCA_014212135.1	inter_genus	Epilithonimonas	Cohnella	414	3479	483	6030	9.4332		43.5158	
GCA_007748195.1	GCA_000292245.2	inter_genus	Gimesia	Alkalihalobacillus	458	5591	458	4124	9.4287		43.2218	
GCA_047302405.1	GCA_009901525.1	inter_genus	Alkalihalobacillus	Kordia	450	4348	388	4542	9.4263		43.7387	
GCA_000970675.1	GCA_003054265.1	inter_genus	Domibacillus	Kordia	363	3439	338	4003	9.4195		44.0926	
GCA_020734105.1	GCA_020966775.1	inter_genus	Alkalihalobacillus	Rhodopirellula	471	4783	426	4755	9.4045		43.1553	
GCA_001643235.1	GCA_000154725.1	inter_genus	Domibacillus	Kordia	404	3756	353	4294	9.4037		44.1816	
GCA_012932915.1	GCA_008973485.1	inter_genus	Antrihabitans	Psychrobacillus	483	6310	486	3996	9.4023		44.2012	
GCA_014651475.1	GCA_019334345.1	inter_genus	Mesonia	Neohoeflea	297	2913	318	3629	9.4008		43.0771	
GCA_007754425.1	GCA_020734105.1	inter_genus	Gimesia	Alkalihalobacillus	463	5793	531	4783	9.3986		43.6251	
GCA_000966185.1	GCA_009901525.1	inter_genus	Domibacillus	Kordia	400	3737	378	4542	9.3973		43.7752	
GCA_007754425.1	GCA_006861775.1	inter_genus	Gimesia	Psychrobacillus	431	5793	492	4030	9.3963		43.2104	
GCA_007754425.1	GCA_028610675.1	inter_genus	Gimesia	Alkalihalobacillus	467	5793	476	4246	9.3934		43.0652	
GCA_009901525.1	GCA_000009365.1	inter_genus	Kordia	Alcanivorax	345	4542	340	2758	9.3836		43.5059	
GCA_007754425.1	GCA_001643235.1	inter_genus	Gimesia	Domibacillus	439	5793	457	3756	9.3832	0.405585	43.6719	
GCA_900142325.1	GCA_009828095.1	inter_genus	Epilithonimonas	Pontixanthobacter	285	3312	280	2712	9.3792	0.405585	42.3770	
GCA_020734105.1	GCA_003054265.1	inter_genus	Alkalihalobacillus	Kordia	462	4783	362	4003	9.3786		43.6609	
GCA_042650985.1	GCA_009828095.1	inter_genus	Epilithonimonas	Pontixanthobacter	299	3675	300	2712	9.3784	0.405585	42.5318	
GCA_002727185.1	GCA_001639725.1	inter_genus	Rhodopirellula	Marinomonas	453	5729	425	3637	9.3743		43.9486	
GCA_020966775.1	GCA_030814065.1	inter_genus	Rhodopirellula	Mesobacillus	398	4755	406	3822	9.3739		43.4136	
GCA_007748195.1	GCA_020734105.1	inter_genus	Gimesia	Alkalihalobacillus	449	5591	523	4783	9.3696		43.7456	
GCA_000338295.1	GCA_042656585.1	inter_genus	Rhodopirellula	Thalassorhabdus	407	5290	400	3324	9.3685		43.5115	
GCA_042654505.1	GCA_009828095.1	inter_genus	Epilithonimonas	Pontixanthobacter	292	3479	288	2712	9.3684	0.405585	42.4074	
GCA_003574395.1	GCA_020966775.1	inter_genus	Tabrizicola	Rhodopirellula	386	3587	395	4755	9.3623		43.1950	
GCA_009901525.1	GCA_030814065.1	inter_genus	Kordia	Mesobacillus	366	4542	417	3822	9.3615		43.7955	
GCA_007754425.1	GCA_014212135.1	inter_genus	Gimesia	Cohnella	522	5793	584	6030	9.3546	0.405585	43.7080	
GCA_003254155.1	GCA_001005315.1	inter_genus	Psychrobacillus	Kordia	393	3219	347	4694	9.3517		44.1860	
GCA_009720525.1	GCA_020734105.1	inter_genus	Gimesia	Alkalihalobacillus	486	6104	532	4783	9.3506		43.6336	
GCA_007748195.1	GCA_006861775.1	inter_genus	Gimesia	Psychrobacillus	426	5591	472	4030	9.3337	0.372583	43.0574	
GCA_000154725.1	GCA_001639725.1	inter_genus	Kordia	Marinomonas	358	4294	382	3637	9.3305		43.8846	
GCA_001906925.1	GCA_000154725.1	inter_genus	Domibacillus	Kordia	362	3253	342	4294	9.3282	0.405585	44.4823	
GCA_042650985.1	GCA_009827455.1	inter_genus	Epilithonimonas	Pontixanthobacter	295	3675	300	2704	9.3275	0.372583	42.4409	
GCA_009720525.1	GCA_000292245.2	inter_genus	Gimesia	Alkalihalobacillus	481	6104	473	4124	9.3273		43.1249	
GCA_009827455.1	GCA_003054265.1	inter_genus	Pontixanthobacter	Kordia	316	2704	309	4003	9.3186		43.3125	
GCA_047302405.1	GCA_020966775.1	inter_genus	Alkalihalobacillus	Rhodopirellula	427	4348	421	4755	9.3156		43.0699	
GCA_012972675.1	GCA_008704535.1	inter_genus	Pontixanthobacter	Streptomyces	385	2592	467	6558	9.3115		43.0192	
GCA_000970675.1	GCA_000154725.1	inter_genus	Domibacillus	Kordia	369	3439	351	4294	9.3107		44.0383	
GCA_008973485.1	GCA_034424525.1	inter_genus	Psychrobacillus	Sphingobium	427	3996	414	5046	9.3010		43.4926	
GCA_006861775.1	GCA_020966775.1	inter_genus	Psychrobacillus	Rhodopirellula	425	4030	392	4755	9.2999		43.0712	
GCA_042654505.1	GCA_000009365.1	inter_genus	Epilithonimonas	Alcanivorax	294	3479	286	2758	9.2993		42.7189	
GCA_009720525.1	GCA_030814065.1	inter_genus	Gimesia	Mesobacillus	465	6104	458	3822	9.2988		43.3457	
GCA_009827455.1	GCA_000154725.1	inter_genus	Pontixanthobacter	Kordia	324	2704	326	4294	9.2884		43.1810	
GCA_900142325.1	GCA_014212135.1	inter_genus	Epilithonimonas	Cohnella	404	3312	462	6030	9.2700		43.5552	
GCA_004365655.1	GCA_000009365.1	inter_genus	Epilithonimonas	Alcanivorax	278	3195	273	2758	9.2558		43.1184	
GCA_042650985.1	GCA_000009365.1	inter_genus	Epilithonimonas	Alcanivorax	301	3675	294	2758	9.2492		42.9069	
GCA_042650985.1	GCA_009827395.1	inter_genus	Epilithonimonas	Pontixanthobacter	301	3675	298	2802	9.2481	0.405585	42.6018	
GCA_003574395.1	GCA_014651475.1	inter_genus	Tabrizicola	Mesonia	308	3587	293	2913	9.2462		43.2268	
GCA_000181475.1	GCA_006861775.1	inter_genus	Gimesia	Psychrobacillus	438	5814	472	4030	9.2442		43.1375	
GCA_028610675.1	GCA_020966775.1	inter_genus	Alkalihalobacillus	Rhodopirellula	412	4246	420	4755	9.2434		43.2938	
GCA_020734105.1	GCA_000154725.1	inter_genus	Alkalihalobacillus	Kordia	469	4783	370	4294	9.2431		43.8682	
GCA_000196115.1	GCA_014212135.1	inter_genus	Rhodopirellula	Cohnella	483	5115	547	6030	9.2418		43.2816	
GCA_001005315.1	GCA_030814065.1	inter_genus	Kordia	Mesobacillus	369	4694	418	3822	9.2414		44.2055	
GCA_000338295.1	GCA_014212135.1	inter_genus	Rhodopirellula	Cohnella	491	5290	555	6030	9.2403		43.5756	
GCA_009720525.1	GCA_001639725.1	inter_genus	Gimesia	Marinomonas	469	6104	431	3637	9.2393		44.0408	
GCA_003054265.1	GCA_001639725.1	inter_genus	Kordia	Marinomonas	339	4003	366	3637	9.2277		43.7390	
GCA_009720525.1	GCA_028610675.1	inter_genus	Gimesia	Alkalihalobacillus	487	6104	468	4246	9.2271		42.9113	
GCA_007754425.1	GCA_000292245.2	inter_genus	Gimesia	Alkalihalobacillus	454	5793	460	4124	9.2165	0.405585	43.0725	
GCA_000181475.1	GCA_014212135.1	inter_genus	Gimesia	Cohnella	516	5814	574	6030	9.2030	0.405585	43.6290	
GCA_007748195.1	GCA_014212135.1	inter_genus	Gimesia	Cohnella	497	5591	571	6030	9.1903		43.5161	
GCA_001906925.1	GCA_009901525.1	inter_genus	Domibacillus	Kordia	370	3253	346	4542	9.1854		44.0181	
GCA_028610675.1	GCA_009901525.1	inter_genus	Alkalihalobacillus	Kordia	431	4246	376	4542	9.1830	0.405585	43.6986	
GCA_007748195.1	GCA_001639725.1	inter_genus	Gimesia	Marinomonas	430	5591	417	3637	9.1786		43.8325	
GCA_042654505.1	GCA_012972675.1	inter_genus	Epilithonimonas	Pontixanthobacter	283	3479	274	2592	9.1748	0.372583	42.3673	
GCA_000338295.1	GCA_030814065.1	inter_genus	Rhodopirellula	Mesobacillus	412	5290	424	3822	9.1747		43.3908	
GCA_003574395.1	GCA_000196115.1	inter_genus	Tabrizicola	Rhodopirellula	396	3587	402	5115	9.1703		42.8668	
GCA_000292245.2	GCA_020966775.1	inter_genus	Alkalihalobacillus	Rhodopirellula	405	4124	409	4755	9.1677		43.1805	
GCA_020966775.1	GCA_034424525.1	inter_genus	Rhodopirellula	Sphingobium	442	4755	456	5046	9.1623		42.8079	
GCA_012972675.1	GCA_003054265.1	inter_genus	Pontixanthobacter	Kordia	302	2592	302	4003	9.1585		43.2046	
GCA_011008935.1	GCA_014651475.1	inter_genus	Tabrizicola	Mesonia	315	3669	287	2913	9.1462		43.2518	
GCA_001906925.1	GCA_000196115.1	inter_genus	Domibacillus	Rhodopirellula	381	3253	384	5115	9.1420		43.3330	
GCA_001643235.1	GCA_009901525.1	inter_genus	Domibacillus	Kordia	404	3756	354	4542	9.1347		43.7271	
GCA_042650985.1	GCA_012972675.1	inter_genus	Epilithonimonas	Pontixanthobacter	286	3675	286	2592	9.1272	0.405585	42.4118	
GCA_008973485.1	GCA_009901525.1	inter_genus	Psychrobacillus	Kordia	411	3996	368	4542	9.1239		43.3241	
GCA_009720525.1	GCA_014212135.1	inter_genus	Gimesia	Cohnella	529	6104	577	6030	9.1149		43.7750	
GCA_008973485.1	GCA_001005315.1	inter_genus	Psychrobacillus	Kordia	421	3996	371	4694	9.1139		43.7183	
GCA_009828095.1	GCA_003054265.1	inter_genus	Pontixanthobacter	Kordia	308	2712	304	4003	9.1139		43.2930	
GCA_015999335.1	GCA_020966775.1	inter_genus	Tabrizicola	Rhodopirellula	441	4484	401	4755	9.1135		43.3511	
GCA_004365655.1	GCA_009828095.1	inter_genus	Epilithonimonas	Pontixanthobacter	266	3195	272	2712	9.1078	0.405585	42.5714	
GCA_020966775.1	GCA_014651475.1	inter_genus	Rhodopirellula	Mesonia	361	4755	337	2913	9.1028	0.405585	42.9162	
GCA_047302405.1	GCA_000338295.1	inter_genus	Alkalihalobacillus	Rhodopirellula	443	4348	434	5290	9.0994		42.9985	
GCA_009901525.1	GCA_000756655.1	inter_genus	Kordia	Alcanivorax	353	4542	358	3273	9.0979		43.3281	
GCA_000009365.1	GCA_001437435.1	inter_genus	Alcanivorax	Furfurilactobacillus	210	2758	222	1991	9.0967	0.405585	43.5483	
GCA_900142325.1	GCA_009827455.1	inter_genus	Epilithonimonas	Pontixanthobacter	280	3312	267	2704	9.0924	0.405585	42.5464	
GCA_009901525.1	GCA_042656585.1	inter_genus	Kordia	Thalassorhabdus	337	4542	378	3324	9.0898	0.405585	43.3386	
GCA_042650985.1	GCA_003597125.1	inter_genus	Epilithonimonas	Alcanivorax	312	3675	334	3435	9.0858	0.405585	43.1103	
GCA_009901525.1	GCA_001639725.1	inter_genus	Kordia	Marinomonas	360	4542	383	3637	9.0842		43.4206	
GCA_000970675.1	GCA_009901525.1	inter_genus	Domibacillus	Kordia	371	3439	354	4542	9.0841		43.5909	
GCA_001906925.1	GCA_000338295.1	inter_genus	Domibacillus	Rhodopirellula	386	3253	390	5290	9.0835		43.3476	
GCA_007748195.1	GCA_000970675.1	inter_genus	Gimesia	Domibacillus	414	5591	406	3439	9.0808		43.4014	
GCA_047302405.1	GCA_001005315.1	inter_genus	Alkalihalobacillus	Kordia	443	4348	378	4694	9.0798		43.7843	
GCA_009720525.1	GCA_001643235.1	inter_genus	Gimesia	Domibacillus	440	6104	455	3756	9.0771		43.6022	
GCA_000196115.1	GCA_030814065.1	inter_genus	Rhodopirellula	Mesobacillus	399	5115	412	3822	9.0746		43.2894	
GCA_001643235.1	GCA_000196115.1	inter_genus	Domibacillus	Rhodopirellula	411	3756	394	5115	9.0745		43.4458	
GCA_002727185.1	GCA_014212135.1	inter_genus	Rhodopirellula	Cohnella	506	5729	561	6030	9.0739		43.4051	
GCA_012972675.1	GCA_000338295.1	inter_genus	Pontixanthobacter	Rhodopirellula	340	2592	375	5290	9.0713	0.405585	43.0769	
GCA_000338295.1	GCA_014651475.1	inter_genus	Rhodopirellula	Mesonia	385	5290	359	2913	9.0699	0.405585	43.2485	
GCA_020966775.1	GCA_019334345.1	inter_genus	Rhodopirellula	Neohoeflea	387	4755	373	3629	9.0649		43.1779	
GCA_009720525.1	GCA_001906925.1	inter_genus	Gimesia	Domibacillus	432	6104	416	3253	9.0627	0.405585	43.7935	
GCA_000292245.2	GCA_001005315.1	inter_genus	Alkalihalobacillus	Kordia	425	4124	374	4694	9.0610		44.1565	
GCA_002727185.1	GCA_042656585.1	inter_genus	Rhodopirellula	Thalassorhabdus	418	5729	401	3324	9.0467		43.4191	
GCA_001643235.1	GCA_000338295.1	inter_genus	Domibacillus	Rhodopirellula	418	3756	400	5290	9.0427		43.3757	
GCA_009827455.1	GCA_009901525.1	inter_genus	Pontixanthobacter	Kordia	328	2704	327	4542	9.0395		42.9172	
GCA_009827395.1	GCA_020966775.1	inter_genus	Pontixanthobacter	Rhodopirellula	329	2802	354	4755	9.0380		42.9581	
GCA_006861775.1	GCA_000196115.1	inter_genus	Psychrobacillus	Rhodopirellula	433	4030	393	5115	9.0323		43.2879	
GCA_001005315.1	GCA_000756655.1	inter_genus	Kordia	Alcanivorax	355	4694	364	3273	9.0247		43.4422	
GCA_000292245.2	GCA_009901525.1	inter_genus	Alkalihalobacillus	Kordia	415	4124	367	4542	9.0238		43.8550	
GCA_900142325.1	GCA_009601165.1	inter_genus	Epilithonimonas	Alcanivorax	309	3312	296	3399	9.0150		42.8504	
GCA_900142325.1	GCA_012972675.1	inter_genus	Epilithonimonas	Pontixanthobacter	271	3312	261	2592	9.0108	0.405585	42.3973	
GCA_009827395.1	GCA_003054265.1	inter_genus	Pontixanthobacter	Kordia	308	2802	305	4003	9.0081		43.0886	
GCA_001005315.1	GCA_000009365.1	inter_genus	Kordia	Alcanivorax	334	4694	337	2758	9.0043		43.3246	
GCA_000181475.1	GCA_000970675.1	inter_genus	Gimesia	Domibacillus	419	5814	414	3439	9.0025		43.4297	
GCA_003574395.1	GCA_000338295.1	inter_genus	Tabrizicola	Rhodopirellula	394	3587	405	5290	9.0008		42.9548	
GCA_009720525.1	GCA_006861775.1	inter_genus	Gimesia	Psychrobacillus	443	6104	469	4030	8.9994		43.0924	
GCA_013409785.1	GCA_001437435.1	inter_genus	Microbacterium	Furfurilactobacillus	251	3554	248	1991	8.9991		43.2623	
GCA_011008935.1	GCA_020966775.1	inter_genus	Tabrizicola	Rhodopirellula	375	3669	383	4755	8.9981	0.405585	43.2405	
GCA_009828095.1	GCA_000196115.1	inter_genus	Pontixanthobacter	Rhodopirellula	335	2712	369	5115	8.9945		42.7919	
GCA_000970675.1	GCA_000338295.1	inter_genus	Domibacillus	Rhodopirellula	389	3439	396	5290	8.9930		43.3141	
GCA_003254155.1	GCA_020966775.1	inter_genus	Psychrobacillus	Rhodopirellula	355	3219	362	4755	8.9917		43.3911	
GCA_000970675.1	GCA_000196115.1	inter_genus	Domibacillus	Rhodopirellula	384	3439	384	5115	8.9783		43.2693	
GCA_047302405.1	GCA_000196115.1	inter_genus	Alkalihalobacillus	Rhodopirellula	426	4348	423	5115	8.9718		43.1017	
GCA_001005315.1	GCA_009601165.1	inter_genus	Kordia	Alcanivorax	358	4694	368	3399	8.9707		43.3949	
GCA_014651475.1	GCA_014212135.1	inter_genus	Mesonia	Cohnella	362	2913	440	6030	8.9679		43.6128	
GCA_028610675.1	GCA_000338295.1	inter_genus	Alkalihalobacillus	Rhodopirellula	430	4246	425	5290	8.9660	0.405585	43.1731	
GCA_012972675.1	GCA_000196115.1	inter_genus	Pontixanthobacter	Rhodopirellula	329	2592	362	5115	8.9659		43.0398	
GCA_009827455.1	GCA_000196115.1	inter_genus	Pontixanthobacter	Rhodopirellula	337	2704	364	5115	8.9653	0.405585	43.1364	
GCA_020734105.1	GCA_009901525.1	inter_genus	Alkalihalobacillus	Kordia	475	4783	361	4542	8.9651		43.6410	
GCA_009828095.1	GCA_000154725.1	inter_genus	Pontixanthobacter	Kordia	315	2712	313	4294	8.9637		43.2475	
GCA_011008935.1	GCA_000338295.1	inter_genus	Tabrizicola	Rhodopirellula	403	3669	400	5290	8.9631	0.405585	43.3043	
GCA_042654505.1	GCA_000756655.1	inter_genus	Epilithonimonas	Alcanivorax	303	3479	302	3273	8.9603		43.1087	
GCA_006861775.1	GCA_000338295.1	inter_genus	Psychrobacillus	Rhodopirellula	437	4030	398	5290	8.9592		43.2434	
GCA_007754425.1	GCA_000970675.1	inter_genus	Gimesia	Domibacillus	419	5793	408	3439	8.9580		43.5197	
GCA_009901525.1	GCA_009601165.1	inter_genus	Kordia	Alcanivorax	356	4542	355	3399	8.9535		43.1700	
GCA_900142325.1	GCA_003597125.1	inter_genus	Epilithonimonas	Alcanivorax	293	3312	311	3435	8.9521	0.405585	43.1833	
GCA_042654505.1	GCA_009827395.1	inter_genus	Epilithonimonas	Pontixanthobacter	284	3479	278	2802	8.9476	0.405585	42.7272	
GCA_013328815.1	GCA_020966775.1	inter_genus	Tabrizicola	Rhodopirellula	416	4364	399	4755	8.9374		43.2164	
GCA_028610675.1	GCA_001005315.1	inter_genus	Alkalihalobacillus	Kordia	426	4246	373	4694	8.9374		43.9346	
GCA_015999335.1	GCA_014651475.1	inter_genus	Tabrizicola	Mesonia	359	4484	302	2913	8.9361		43.4216	
GCA_042650985.1	GCA_009601165.1	inter_genus	Epilithonimonas	Alcanivorax	318	3675	314	3399	8.9341		42.9522	
GCA_028610675.1	GCA_000196115.1	inter_genus	Alkalihalobacillus	Rhodopirellula	419	4246	416	5115	8.9200		43.1297	
GCA_000966185.1	GCA_001005315.1	inter_genus	Domibacillus	Kordia	391	3737	360	4694	8.9076		43.8397	
GCA_009720525.1	GCA_000970675.1	inter_genus	Gimesia	Domibacillus	434	6104	416	3439	8.9071		43.5754	
GCA_020734105.1	GCA_000196115.1	inter_genus	Alkalihalobacillus	Rhodopirellula	468	4783	413	5115	8.9008		43.2788	
GCA_042654505.1	GCA_009601165.1	inter_genus	Epilithonimonas	Alcanivorax	309	3479	303	3399	8.8979		42.9308	
GCA_009828095.1	GCA_000338295.1	inter_genus	Pontixanthobacter	Rhodopirellula	339	2712	373	5290	8.8978		42.8641	
GCA_020734105.1	GCA_000338295.1	inter_genus	Alkalihalobacillus	Rhodopirellula	474	4783	422	5290	8.8951		43.4297	
GCA_009901525.1	GCA_003597125.1	inter_genus	Kordia	Alcanivorax	346	4542	363	3435	8.8881	0.405585	43.3512	
GCA_000196115.1	GCA_014651475.1	inter_genus	Rhodopirellula	Mesonia	371	5115	342	2913	8.8814	0.405585	43.0520	
GCA_012972675.1	GCA_000154725.1	inter_genus	Pontixanthobacter	Kordia	303	2592	308	4294	8.8731		43.2713	
GCA_002727185.1	GCA_034424525.1	inter_genus	Rhodopirellula	Sphingobium	479	5729	477	5046	8.8724		43.0009	
GCA_011008935.1	GCA_000196115.1	inter_genus	Tabrizicola	Rhodopirellula	388	3669	391	5115	8.8684		42.9529	
