acc_a	acc_b	class	genus_a	genus_b	conserved_a	proteins_a	conserved_b	proteins_b	pocp	mash_dist	aai	prot_dist
GCA_039522805.1	GCA_042653945.1	inter_genus	Ralstonia	Streptomyces	857	4426	1118	10714	13.0449	0.372583		
GCA_014656275.1	GCA_902459665.1	inter_genus	Streptomyces	Pandoraea	952	8995	826	4646	13.0342	0.405585		
GCA_013087605.1	GCA_024169475.1	inter_genus	Rhizobium	Peribacillus	846	6988	723	5052	13.0316			
GCA_034424255.1	GCA_042433635.1	inter_genus	Serratia	Streptomyces	715	4755	749	6482	13.0284	0.405585		
GCA_025642175.1	GCA_034424255.1	inter_genus	Streptomyces	Serratia	823	7338	752	4755	13.0241	0.372583		
GCA_001418025.1	GCA_958405935.1	inter_genus	Anoxybacillus	Ralstonia	463	2617	524	4962	13.0228			
GCA_042647405.1	GCA_055383075.1	inter_genus	Xanthomonas	Symbiobacterium	468	4138	520	3457	13.0086	0.372583		
GCA_001400635.1	GCA_030412965.1	inter_genus	Pseudomonas	Nocardioides	677	5205	617	4745	13.0050	0.405585		
GCA_030412965.1	GCA_054602315.1	inter_genus	Nocardioides	Bradyrhizobium	692	4745	857	7168	13.0026	0.372583		
GCA_001182745.2	GCA_001618685.1	inter_genus	Nocardia	Geobacillus	625	6046	578	3206	13.0026	0.405585		
GCA_001418655.1	GCA_902459665.1	inter_genus	Streptomyces	Pandoraea	988	9368	834	4646	13.0013	0.372583		
GCA_003443895.1	GCA_030412965.1	inter_genus	Paraburkholderia	Nocardioides	857	7231	700	4745	13.0010	0.372583		
GCA_027947575.1	GCA_034424255.1	inter_genus	Streptomyces	Serratia	812	7298	754	4755	12.9926	0.372583		
GCA_042431885.1	GCA_046118665.1	inter_genus	Streptomyces	Rhizobium	919	7515	989	7171	12.9920	0.372583		
GCA_000759735.1	GCA_001544215.1	inter_genus	Citrobacter	Enterococcus	489	4575	463	2758	12.9824			
GCA_001618685.1	GCA_054602315.1	inter_genus	Geobacillus	Bradyrhizobium	572	3206	773	7168	12.9651	0.405585		
GCA_014201515.1	GCA_021173085.2	inter_genus	Anoxybacillus	Ralstonia	464	2702	512	4826	12.9649	0.405585		
GCA_000759735.1	GCA_053761065.1	inter_genus	Citrobacter	Enterococcus	483	4575	452	2637	12.9645			
GCA_016598615.1	GCA_902459595.1	inter_genus	Streptomyces	Pandoraea	996	9740	829	4337	12.9644			
GCA_023278185.1	GCA_042433635.1	inter_genus	Bradyrhizobium	Streptomyces	1040	8598	915	6482	12.9642	0.328965		
GCA_000372845.1	GCA_000382005.1	inter_genus	Methylocystis	Pseudoalteromonas	522	3698	544	4528	12.9589			
GCA_002741985.1	GCA_055396975.1	inter_genus	Vibrio	Symbiobacterium	515	4574	508	3322	12.9559			
GCA_001580545.1	GCA_030412915.1	inter_genus	Paraburkholderia	Nocardioides	788	6983	645	4078	12.9554	0.353280		
GCA_024169475.1	GCA_042433635.1	inter_genus	Peribacillus	Streptomyces	752	5052	742	6482	12.9530			
GCA_014201515.1	GCA_958405935.1	inter_genus	Anoxybacillus	Ralstonia	465	2702	527	4962	12.9436	0.405585		
GCA_020404845.1	GCA_900094605.1	inter_genus	Streptomyces	Bradyrhizobium	970	7263	1043	8291	12.9420	0.328965		
GCA_002086715.1	GCA_039522805.1	inter_genus	Mycobacteroides	Ralstonia	603	5117	631	4426	12.9309	0.405585		
GCA_001182745.2	GCA_046118665.1	inter_genus	Nocardia	Rhizobium	761	6046	948	7171	12.9303	0.339586		
GCA_000181535.1	GCA_001418025.1	inter_genus	Vibrio	Anoxybacillus	531	5066	462	2617	12.9246			
GCA_001618685.1	GCA_010728525.1	inter_genus	Geobacillus	Mycobacterium	494	3206	492	4427	12.9176	0.405585		
GCA_008386555.1	GCA_014656275.1	inter_genus	Pseudomonas	Streptomyces	851	5389	1007	8995	12.9171	0.353280		
GCA_000382005.1	GCA_013350005.1	inter_genus	Pseudoalteromonas	Methylocystis	546	4528	517	3705	12.9115			
GCA_025821505.1	GCA_055396975.1	inter_genus	Mycobacterium	Symbiobacterium	523	4819	528	3322	12.9100	0.405585		
GCA_002741985.1	GCA_024169475.1	inter_genus	Vibrio	Peribacillus	586	4574	655	5052	12.8922			
GCA_013366925.1	GCA_055383075.1	inter_genus	Paraburkholderia	Symbiobacterium	843	8209	661	3457	12.8922	0.353280		
GCA_024169475.1	GCA_046118665.1	inter_genus	Peribacillus	Rhizobium	729	5052	846	7171	12.8855			
GCA_001612785.1	GCA_900094605.1	inter_genus	Nocardia	Bradyrhizobium	907	6744	1030	8291	12.8833	0.372583		
GCA_001618685.1	GCA_021390235.1	inter_genus	Geobacillus	Streptomyces	649	3206	842	8369	12.8812	0.405585		
GCA_008386555.1	GCA_963924095.1	inter_genus	Pseudomonas	Streptomyces	815	5389	811	7236	12.8792	0.339586		
GCA_006365335.1	GCA_053761065.1	inter_genus	Salmonella	Enterococcus	472	4587	458	2637	12.8738			
GCA_900094605.1	GCA_963924095.1	inter_genus	Bradyrhizobium	Streptomyces	1036	8291	961	7236	12.8615	0.339586		
GCA_003064125.1	GCA_055383075.1	inter_genus	Xanthomonas	Symbiobacterium	464	4202	521	3457	12.8607	0.372583		
GCA_001611855.1	GCA_054602315.1	inter_genus	Mycobacteroides	Bradyrhizobium	664	4632	853	7168	12.8559	0.372583		
GCA_001418025.1	GCA_030412965.1	inter_genus	Anoxybacillus	Nocardioides	452	2617	494	4745	12.8498	0.405585		
GCA_001611855.1	GCA_902459665.1	inter_genus	Mycobacteroides	Pandoraea	551	4632	641	4646	12.8476	0.405585		
GCA_001418025.1	GCA_023955645.1	inter_genus	Anoxybacillus	Ralstonia	463	2617	533	5136	12.8466			
GCA_030406665.1	GCA_042430785.1	inter_genus	Halomonas	Streptomyces	618	3257	740	7315	12.8453	0.353280		
GCA_008386555.1	GCA_025642175.1	inter_genus	Pseudomonas	Streptomyces	791	5389	843	7338	12.8388	0.372583		
GCA_000382005.1	GCA_001618685.1	inter_genus	Pseudoalteromonas	Geobacillus	503	4528	489	3206	12.8265			
GCA_001400635.1	GCA_016598615.1	inter_genus	Pseudomonas	Streptomyces	873	5205	1043	9740	12.8203	0.353280		
GCA_000817815.1	GCA_054602315.1	inter_genus	Vibrio	Bradyrhizobium	787	5721	865	7168	12.8171			
GCA_001642805.2	GCA_014656275.1	inter_genus	Serratia	Streptomyces	802	4748	959	8995	12.8138	0.353280		
GCA_020404845.1	GCA_042647405.1	inter_genus	Streptomyces	Xanthomonas	827	7263	632	4138	12.7971	0.353280		
GCA_000181535.1	GCA_024169475.1	inter_genus	Vibrio	Peribacillus	633	5066	661	5052	12.7891			
GCA_000372845.1	GCA_001277805.1	inter_genus	Methylocystis	Geobacillus	411	3698	396	2613	12.7872	0.405585		
GCA_001611855.1	GCA_001618685.1	inter_genus	Mycobacteroides	Geobacillus	494	4632	508	3206	12.7839	0.405585		
GCA_002086715.1	GCA_021173085.2	inter_genus	Mycobacteroides	Ralstonia	631	5117	640	4826	12.7829	0.405585		
GCA_002086715.1	GCA_023955645.1	inter_genus	Mycobacteroides	Ralstonia	646	5117	664	5136	12.7767	0.372583		
GCA_001182745.2	GCA_007858165.1	inter_genus	Nocardia	Pseudomonas	731	6046	772	5724	12.7698	0.405585		
GCA_024169475.1	GCA_042430785.1	inter_genus	Peribacillus	Streptomyces	769	5052	810	7315	12.7678			
GCA_000478275.1	GCA_055396975.1	inter_genus	Amycolatopsis	Symbiobacterium	788	8170	679	3322	12.7654	0.328965		
GCA_013087605.1	GCA_025175645.1	inter_genus	Rhizobium	Peribacillus	841	6988	765	5594	12.7643			
GCA_007858165.1	GCA_030412915.1	inter_genus	Pseudomonas	Nocardioides	647	5724	604	4078	12.7627	0.405585		
GCA_016598615.1	GCA_902459665.1	inter_genus	Streptomyces	Pandoraea	993	9740	843	4646	12.7624			
GCA_001639065.2	GCA_023278185.1	inter_genus	Vibrio	Bradyrhizobium	817	5034	922	8598	12.7567	0.405585		
GCA_000759735.1	GCA_045310525.1	inter_genus	Citrobacter	Clostridium	543	4575	530	3841	12.7495			
GCA_021390235.1	GCA_034424255.1	inter_genus	Streptomyces	Serratia	895	8369	778	4755	12.7476	0.372583		
GCA_001969825.1	GCA_002086715.1	inter_genus	Bradyrhizobium	Mycobacteroides	915	7775	728	5117	12.7443	0.372583		
GCA_001401215.1	GCA_030412915.1	inter_genus	Pseudomonas	Nocardioides	620	5215	564	4078	12.7408			
GCA_000181535.1	GCA_001969825.1	inter_genus	Vibrio	Bradyrhizobium	788	5066	848	7775	12.7404			
GCA_001418655.1	GCA_008386555.1	inter_genus	Streptomyces	Pseudomonas	1032	9368	848	5389	12.7397	0.372583		
GCA_030409215.1	GCA_042431885.1	inter_genus	Halomonas	Streptomyces	679	3749	756	7515	12.7397	0.339586		
GCA_001401215.1	GCA_001612785.1	inter_genus	Pseudomonas	Nocardia	768	5215	755	6744	12.7352	0.372583		
GCA_014201515.1	GCA_023955645.1	inter_genus	Anoxybacillus	Ralstonia	464	2702	534	5136	12.7328	0.405585		
GCA_000181535.1	GCA_014201515.1	inter_genus	Vibrio	Anoxybacillus	529	5066	460	2702	12.7317			
GCA_001612785.1	GCA_007858165.1	inter_genus	Nocardia	Pseudomonas	789	6744	798	5724	12.7286	0.405585		
GCA_013087605.1	GCA_030412965.1	inter_genus	Rhizobium	Nocardioides	834	6988	659	4745	12.7248	0.372583		
GCA_020404845.1	GCA_024169475.1	inter_genus	Streptomyces	Peribacillus	798	7263	769	5052	12.7243			
GCA_027947575.1	GCA_030406665.1	inter_genus	Streptomyces	Halomonas	734	7298	609	3257	12.7238	0.320287		
GCA_002086715.1	GCA_902459535.1	inter_genus	Mycobacteroides	Paraburkholderia	712	5117	868	7307	12.7173	0.405585		
GCA_042432025.1	GCA_042433635.1	inter_genus	Xanthomonas	Streptomyces	597	3852	717	6482	12.7153	0.328965		
GCA_002086715.1	GCA_055396975.1	inter_genus	Mycobacteroides	Symbiobacterium	512	5117	561	3322	12.7148	0.339586		
GCA_002086715.1	GCA_902459595.1	inter_genus	Mycobacteroides	Pandoraea	560	5117	642	4337	12.7142	0.372583		
GCA_003064125.1	GCA_030412965.1	inter_genus	Xanthomonas	Nocardioides	540	4202	597	4745	12.7082	0.353280		
GCA_001612785.1	GCA_008386555.1	inter_genus	Nocardia	Pseudomonas	785	6744	756	5389	12.7009			
GCA_030412965.1	GCA_042647405.1	inter_genus	Nocardioides	Xanthomonas	591	4745	537	4138	12.6984	0.405585		
GCA_001580545.1	GCA_002086715.1	inter_genus	Paraburkholderia	Mycobacteroides	852	6983	684	5117	12.6942	0.372583		
GCA_014201515.1	GCA_030412965.1	inter_genus	Anoxybacillus	Nocardioides	453	2702	492	4745	12.6897	0.405585		
GCA_030412965.1	GCA_046118665.1	inter_genus	Nocardioides	Rhizobium	671	4745	841	7171	12.6888	0.405585		
GCA_042433635.1	GCA_900094605.1	inter_genus	Streptomyces	Bradyrhizobium	887	6482	987	8291	12.6853	0.328965		
GCA_010728525.1	GCA_055383075.1	inter_genus	Mycobacterium	Symbiobacterium	478	4427	522	3457	12.6839	0.339586		
GCA_007858165.1	GCA_042431885.1	inter_genus	Pseudomonas	Streptomyces	823	5724	856	7515	12.6822	0.353280		
GCA_001969825.1	GCA_055396975.1	inter_genus	Bradyrhizobium	Symbiobacterium	786	7775	621	3322	12.6791	0.328965		
GCA_000181535.1	GCA_013350005.1	inter_genus	Vibrio	Methylocystis	593	5066	519	3705	12.6781			
GCA_002741985.1	GCA_055383075.1	inter_genus	Vibrio	Symbiobacterium	512	4574	506	3457	12.6759			
GCA_007858165.1	GCA_030412965.1	inter_genus	Pseudomonas	Nocardioides	693	5724	634	4745	12.6755	0.353280		
GCA_000181535.1	GCA_900094605.1	inter_genus	Vibrio	Bradyrhizobium	800	5066	893	8291	12.6750			
GCA_042431885.1	GCA_054602315.1	inter_genus	Streptomyces	Bradyrhizobium	909	7515	952	7168	12.6745	0.353280		
GCA_001418655.1	GCA_001642805.2	inter_genus	Streptomyces	Serratia	1001	9368	788	4748	12.6736	0.372583		
GCA_001611855.1	GCA_007858165.1	inter_genus	Mycobacteroides	Pseudomonas	616	4632	696	5724	12.6690	0.372583		
GCA_001400635.1	GCA_001612785.1	inter_genus	Pseudomonas	Nocardia	754	5205	759	6744	12.6621	0.405585		
GCA_001544215.1	GCA_006365335.1	inter_genus	Enterococcus	Salmonella	461	2758	469	4587	12.6617			
GCA_001618685.1	GCA_042431885.1	inter_genus	Geobacillus	Streptomyces	615	3206	741	7515	12.6481			
GCA_001611855.1	GCA_001642805.2	inter_genus	Mycobacteroides	Serratia	568	4632	618	4748	12.6439	0.372583		
GCA_014656275.1	GCA_030409215.1	inter_genus	Streptomyces	Halomonas	878	8995	733	3749	12.6412	0.339586		
GCA_025175645.1	GCA_046118665.1	inter_genus	Peribacillus	Rhizobium	770	5594	843	7171	12.6361			
GCA_003443895.1	GCA_030412915.1	inter_genus	Paraburkholderia	Nocardioides	789	7231	640	4078	12.6360	0.372583		
GCA_000478275.1	GCA_055383075.1	inter_genus	Amycolatopsis	Symbiobacterium	791	8170	678	3457	12.6344	0.339586		
GCA_021919185.1	GCA_030412965.1	inter_genus	Xanthomonas	Nocardioides	511	3852	575	4745	12.6323	0.300994		
GCA_023278185.1	GCA_042431885.1	inter_genus	Bradyrhizobium	Streptomyces	1058	8598	977	7515	12.6296	0.405585		
GCA_001400635.1	GCA_042431885.1	inter_genus	Pseudomonas	Streptomyces	778	5205	828	7515	12.6258			
GCA_001400635.1	GCA_030412915.1	inter_genus	Pseudomonas	Nocardioides	611	5205	561	4078	12.6252			
GCA_008386555.1	GCA_014873915.1	inter_genus	Pseudomonas	Amycolatopsis	855	5389	911	8602	12.6224	0.405585		
GCA_014873915.1	GCA_055383075.1	inter_genus	Amycolatopsis	Symbiobacterium	833	8602	689	3457	12.6213	0.372583		
GCA_042433635.1	GCA_042647405.1	inter_genus	Streptomyces	Xanthomonas	744	6482	596	4138	12.6177	0.353280		
GCA_001969825.1	GCA_055383075.1	inter_genus	Bradyrhizobium	Symbiobacterium	779	7775	638	3457	12.6157	0.372583		
GCA_001618685.1	GCA_025821505.1	inter_genus	Geobacillus	Mycobacterium	496	3206	516	4819	12.6106	0.405585		
GCA_000372845.1	GCA_001418025.1	inter_genus	Methylocystis	Anoxybacillus	406	3698	390	2617	12.6049			
GCA_001642805.2	GCA_021390235.1	inter_genus	Serratia	Streptomyces	777	4748	876	8369	12.6020	0.405585		
GCA_001277805.1	GCA_013350005.1	inter_genus	Geobacillus	Methylocystis	394	2613	402	3705	12.5989	0.405585		
GCA_013366925.1	GCA_030412965.1	inter_genus	Paraburkholderia	Nocardioides	918	8209	714	4745	12.5984	0.353280		
GCA_001618685.1	GCA_014656275.1	inter_genus	Geobacillus	Streptomyces	640	3206	897	8995	12.5973			
GCA_000759735.1	GCA_045310675.1	inter_genus	Citrobacter	Clostridium	515	4575	495	3443	12.5967			
GCA_002086715.1	GCA_958405935.1	inter_genus	Mycobacteroides	Ralstonia	620	5117	649	4962	12.5905	0.405585		
GCA_001611855.1	GCA_030409215.1	inter_genus	Mycobacteroides	Halomonas	509	4632	546	3749	12.5880	0.339586		
GCA_030412965.1	GCA_042432025.1	inter_genus	Nocardioides	Xanthomonas	565	4745	517	3852	12.5858	0.320287		
GCA_002086715.1	GCA_055383075.1	inter_genus	Mycobacteroides	Symbiobacterium	513	5117	566	3457	12.5846	0.353280		
GCA_000817815.1	GCA_013350005.1	inter_genus	Vibrio	Methylocystis	615	5721	571	3705	12.5822			
GCA_008386555.1	GCA_030412915.1	inter_genus	Pseudomonas	Nocardioides	601	5389	590	4078	12.5805	0.405585		
GCA_001969825.1	GCA_030412965.1	inter_genus	Bradyrhizobium	Nocardioides	874	7775	701	4745	12.5799	0.372583		
GCA_021919185.1	GCA_042433635.1	inter_genus	Xanthomonas	Streptomyces	570	3852	730	6482	12.5798	0.339586		
GCA_001182745.2	GCA_900094605.1	inter_genus	Nocardia	Bradyrhizobium	823	6046	980	8291	12.5759	0.339586		
GCA_007858165.1	GCA_042653945.1	inter_genus	Pseudomonas	Streptomyces	919	5724	1148	10714	12.5745	0.405585		
GCA_001611855.1	GCA_008386555.1	inter_genus	Mycobacteroides	Pseudomonas	600	4632	660	5389	12.5736	0.372583		
GCA_042430785.1	GCA_042647405.1	inter_genus	Streptomyces	Xanthomonas	808	7315	632	4138	12.5731	0.353280		
GCA_001182745.2	GCA_030406665.1	inter_genus	Nocardia	Halomonas	596	6046	573	3257	12.5658	0.328965		
GCA_024169475.1	GCA_030412915.1	inter_genus	Peribacillus	Nocardioides	597	5052	550	4078	12.5630			
GCA_001401215.1	GCA_042431885.1	inter_genus	Pseudomonas	Streptomyces	779	5215	820	7515	12.5609			
GCA_025642175.1	GCA_042432025.1	inter_genus	Streptomyces	Xanthomonas	777	7338	628	3852	12.5559	0.372583		
GCA_042430785.1	GCA_042432025.1	inter_genus	Streptomyces	Xanthomonas	785	7315	617	3852	12.5548	0.372583		
GCA_014873915.1	GCA_055396975.1	inter_genus	Amycolatopsis	Symbiobacterium	814	8602	683	3322	12.5545	0.339586		
GCA_000181535.1	GCA_001277805.1	inter_genus	Vibrio	Geobacillus	522	5066	442	2613	12.5537			
GCA_020404845.1	GCA_025175645.1	inter_genus	Streptomyces	Peribacillus	816	7263	798	5594	12.5535			
GCA_014656275.1	GCA_034424255.1	inter_genus	Streptomyces	Serratia	948	8995	777	4755	12.5455	0.353280		
GCA_000478275.1	GCA_008386555.1	inter_genus	Amycolatopsis	Pseudomonas	864	8170	837	5389	12.5452			
GCA_000478275.1	GCA_007858165.1	inter_genus	Amycolatopsis	Pseudomonas	876	8170	867	5724	12.5450			
GCA_007858165.1	GCA_014873915.1	inter_genus	Pseudomonas	Amycolatopsis	892	5724	905	8602	12.5436			
GCA_001642805.2	GCA_016598615.1	inter_genus	Serratia	Streptomyces	813	4748	1004	9740	12.5414	0.405585		
GCA_001418655.1	GCA_034424255.1	inter_genus	Streptomyces	Serratia	997	9368	774	4755	12.5398	0.353280		
GCA_001611855.1	GCA_003443895.1	inter_genus	Mycobacteroides	Paraburkholderia	661	4632	826	7231	12.5348	0.405585		
GCA_008386555.1	GCA_042431885.1	inter_genus	Pseudomonas	Streptomyces	787	5389	830	7515	12.5310	0.328965		
GCA_000181535.1	GCA_000372845.1	inter_genus	Vibrio	Methylocystis	581	5066	517	3698	12.5285			
GCA_001618685.1	GCA_012641725.1	inter_genus	Geobacillus	Pseudoalteromonas	499	3206	501	4777	12.5266			
GCA_030406665.1	GCA_963924095.1	inter_genus	Halomonas	Streptomyces	611	3257	703	7236	12.5226	0.339586		
GCA_001611855.1	GCA_034424255.1	inter_genus	Mycobacteroides	Serratia	565	4632	610	4755	12.5173	0.372583		
GCA_021390235.1	GCA_024169475.1	inter_genus	Streptomyces	Peribacillus	889	8369	790	5052	12.5102			
GCA_001182745.2	GCA_001642805.2	inter_genus	Nocardia	Serratia	664	6046	686	4748	12.5069	0.372583		
GCA_042653945.1	GCA_902459665.1	inter_genus	Streptomyces	Pandoraea	1062	10714	859	4646	12.5065	0.405585		
GCA_034424255.1	GCA_042430785.1	inter_genus	Serratia	Streptomyces	723	4755	786	7315	12.5021			
GCA_001642805.2	GCA_042431885.1	inter_genus	Serratia	Streptomyces	740	4748	793	7515	12.5010	0.405585		
GCA_001182745.2	GCA_034424255.1	inter_genus	Nocardia	Serratia	670	6046	680	4755	12.4988	0.405585		
GCA_025642175.1	GCA_042647405.1	inter_genus	Streptomyces	Xanthomonas	819	7338	615	4138	12.4956	0.405585		
GCA_001182745.2	GCA_001401215.1	inter_genus	Nocardia	Pseudomonas	664	6046	743	5215	12.4944	0.339586		
GCA_001612785.1	GCA_030409215.1	inter_genus	Nocardia	Halomonas	655	6744	656	3749	12.4940	0.353280		
GCA_001642805.2	GCA_042430785.1	inter_genus	Serratia	Streptomyces	730	4748	777	7315	12.4927	0.405585		
GCA_027947575.1	GCA_042647405.1	inter_genus	Streptomyces	Xanthomonas	805	7298	623	4138	12.4869	0.339586		
GCA_001401215.1	GCA_042653945.1	inter_genus	Pseudomonas	Streptomyces	899	5215	1090	10714	12.4867	0.372583		
GCA_008386555.1	GCA_016598615.1	inter_genus	Pseudomonas	Streptomyces	854	5389	1035	9740	12.4860	0.372583		
GCA_025821505.1	GCA_902459535.1	inter_genus	Mycobacterium	Paraburkholderia	691	4819	823	7307	12.4856	0.405585		
GCA_001618685.1	GCA_001969825.1	inter_genus	Geobacillus	Bradyrhizobium	586	3206	785	7775	12.4852	0.405585		
GCA_042647405.1	GCA_963924095.1	inter_genus	Xanthomonas	Streptomyces	631	4138	789	7236	12.4846	0.328965		
GCA_042653945.1	GCA_902459595.1	inter_genus	Streptomyces	Pandoraea	1048	10714	831	4337	12.4842			
GCA_008386555.1	GCA_030412965.1	inter_genus	Pseudomonas	Nocardioides	650	5389	614	4745	12.4729	0.405585		
GCA_013366925.1	GCA_030412915.1	inter_genus	Paraburkholderia	Nocardioides	861	8209	671	4078	12.4685	0.372583		
GCA_001611855.1	GCA_013366925.1	inter_genus	Mycobacteroides	Paraburkholderia	684	4632	917	8209	12.4679	0.405585		
GCA_001611855.1	GCA_013087605.1	inter_genus	Mycobacteroides	Rhizobium	623	4632	825	6988	12.4613	0.405585		
GCA_025642175.1	GCA_030406665.1	inter_genus	Streptomyces	Halomonas	722	7338	598	3257	12.4587	0.339586		
GCA_001642805.2	GCA_030412915.1	inter_genus	Serratia	Nocardioides	563	4748	536	4078	12.4518	0.405585		
GCA_002086715.1	GCA_054602315.1	inter_genus	Mycobacteroides	Bradyrhizobium	669	5117	860	7168	12.4461	0.353280		
GCA_024169475.1	GCA_027947575.1	inter_genus	Peribacillus	Streptomyces	758	5052	779	7298	12.4453			
GCA_001544215.1	GCA_034424255.1	inter_genus	Enterococcus	Serratia	451	2758	484	4755	12.4451			
GCA_042653945.1	GCA_055383075.1	inter_genus	Streptomyces	Symbiobacterium	1022	10714	741	3457	12.4409	0.372583		
GCA_021390235.1	GCA_030406665.1	inter_genus	Streptomyces	Halomonas	809	8369	637	3257	12.4376	0.372583		
GCA_020404845.1	GCA_021919185.1	inter_genus	Streptomyces	Xanthomonas	786	7263	596	3852	12.4336	0.320287		
GCA_025175645.1	GCA_042430785.1	inter_genus	Peribacillus	Streptomyces	801	5594	804	7315	12.4332			
GCA_001418025.1	GCA_013350005.1	inter_genus	Anoxybacillus	Methylocystis	386	2617	400	3705	12.4328			
GCA_000817815.1	GCA_014201515.1	inter_genus	Vibrio	Anoxybacillus	547	5721	500	2702	12.4303			
GCA_001544215.1	GCA_001642805.2	inter_genus	Enterococcus	Serratia	450	2758	483	4748	12.4301			
GCA_025175645.1	GCA_042433635.1	inter_genus	Peribacillus	Streptomyces	762	5594	739	6482	12.4296			
GCA_003064125.1	GCA_020404845.1	inter_genus	Xanthomonas	Streptomyces	616	4202	809	7263	12.4291	0.353280		
GCA_000817815.1	GCA_001418025.1	inter_genus	Vibrio	Anoxybacillus	542	5721	494	2617	12.4250			
GCA_001277805.1	GCA_042433635.1	inter_genus	Geobacillus	Streptomyces	506	2613	624	6482	12.4244			
GCA_000382005.1	GCA_001277805.1	inter_genus	Pseudoalteromonas	Geobacillus	452	4528	435	2613	12.4212			
GCA_025821505.1	GCA_054602315.1	inter_genus	Mycobacterium	Bradyrhizobium	690	4819	798	7168	12.4134	0.320287		
GCA_042653945.1	GCA_055396975.1	inter_genus	Streptomyces	Symbiobacterium	1018	10714	724	3322	12.4109	0.312952		
GCA_002741985.1	GCA_900094605.1	inter_genus	Vibrio	Bradyrhizobium	735	4574	861	8291	12.4058			
GCA_030412915.1	GCA_034424255.1	inter_genus	Nocardioides	Serratia	535	4078	560	4755	12.3967	0.405585		
GCA_002741985.1	GCA_025175645.1	inter_genus	Vibrio	Peribacillus	588	4574	672	5594	12.3918			
GCA_000252995.1	GCA_045310525.1	inter_genus	Salmonella	Clostridium	475	3973	493	3841	12.3880			
GCA_000382005.1	GCA_046118665.1	inter_genus	Pseudoalteromonas	Rhizobium	686	4528	763	7171	12.3857			
GCA_001418025.1	GCA_042647405.1	inter_genus	Anoxybacillus	Xanthomonas	420	2617	416	4138	12.3760			
GCA_021919185.1	GCA_042430785.1	inter_genus	Xanthomonas	Streptomyces	591	3852	791	7315	12.3757	0.353280		
GCA_012641725.1	GCA_013087605.1	inter_genus	Pseudoalteromonas	Rhizobium	684	4777	772	6988	12.3757			
GCA_001418655.1	GCA_030409215.1	inter_genus	Streptomyces	Halomonas	906	9368	717	3749	12.3733	0.328965		
GCA_025821505.1	GCA_055383075.1	inter_genus	Mycobacterium	Symbiobacterium	498	4819	526	3457	12.3731	0.339586		
GCA_010728525.1	GCA_902459535.1	inter_genus	Mycobacterium	Paraburkholderia	654	4427	797	7307	12.3658	0.405585		
